Run Subrun Event
18673 114 5737 
15410 193 9671 
14806 233 11654 
14802 283 14189 
15035 26 1338 
15270 62 3111 
14919 21 1062 
15283 2 123 
15283 14 705 
14582 30 1512 
14712 62 3105 
14712 177 8883 
14558 258 12904 
14558 109 5481 
18646 200 10035 
14327 70 3522 
14801 262 13105 
14938 54 2747 
14269 194 9727 
14779 0 46 
18646 131 6576 
18646 131 6587 
14458 28 1441 
14667 43 2167 
14667 64 3207 
14559 206 10318 
14391 23 1197 
14806 193 9698 
16290 28 1417 
16290 92 4641 
17985 367 18380 
14948 210 10520 
14553 135 6760 
16446 346 17339 
16022 370 18521 
17975 68 3407 
15225 38 1930 
15225 50 2527 
14577 60 3017 
15410 70 3529 
18631 337 16858 
14372 139 6969 
14799 2 128 
14897 38 1914 
17101 46 2306 
15163 9 490 
14211 3 191 
17801 6 336 
14343 201 10095 
14900 72 3617 
14812 51 2594 
14939 41 2051 
14195 266 13333 
14611 71 3558 
15000 7 390 
18014 27 1384 
14716 62 3102 
14716 97 4858 
14556 148 7407 
15013 233 11680 
16579 80 4040 
17875 119 5993 
17875 163 8155 
16693 133 6665 
14931 22 1127 
14609 66 3326 
14920 4 248 
15274 16 843 
15274 21 1094 
16107 2 108 
15147 6 335 
15427 132 6636 
14643 220 11027 
17835 151 7595 
15348 198 9935 
14548 112 5611 
16243 68 3412 
15115 32 1608 
14277 27 1394 
15287 55 2767 
16004 8 433 
14631 234 11737 
14991 128 6441 
15160 98 4930 
14427 68 3421 
14428 25 1256 
14428 107 5356 
18024 545 27257 
18048 373 18685 
17177 48 2409 
14564 78 3911 
14911 89 4464 
14131 6 306 
15013 35 1752 
14577 3 155 
14392 202 10116 
14392 202 10121 
14558 186 9310 
14899 315 15781 
15144 3 171 
17992 32 1626 
17992 70 3515 
17829 248 12418 
15249 149 7455 
14911 87 4389 
15335 62 3146 
15311 17 876 
14516 67 3374 
14576 99 4992 
16352 151 7577 
17857 20 1001 
14793 133 6660 
14793 156 7803 
14611 124 6245 
15428 41 2087 
15118 100 5016 
17875 6 335 
17875 90 4526 
18005 28 1428 
16266 198 9949 
14706 18 916 
14706 85 4252 
14410 278 13936 
16527 32 1615 
17745 12 641 
16439 8 438 
16439 36 1828 
14194 129 6468 
14801 41 2066 
15286 242 12148 
15949 208 10426 
15270 65 3286 
15270 69 3469 
17776 9 497 
17776 11 597 
15264 132 6645 
14793 149 7488 
17985 403 20186 
14248 2 146 
14692 32 1631 
14219 105 5288 
14721 60 3044 
14721 155 7799 
15017 13 658 
15136 126 6314 
14463 156 7845 
14297 70 3539 
15988 85 4298 
14223 43 2168 
15122 209 10457 
15160 342 17108 
15160 342 17139 
18005 165 8258 
14903 323 16155 
14383 52 2604 
17978 364 18206 
14916 115 5780 
14644 216 10802 
18039 101 5056 
14310 37 1891 
14213 2 137 
14548 176 8847 
14548 197 9896 
15140 96 4805 
14760 130 6501 
14425 165 8260 
15117 161 8099 
17835 203 10171 
17835 203 10172 
17722 33 1694 
14729 53 2663 
14729 79 3999 
14664 3 158 
14539 251 12554 
18622 9 456 
14925 100 5005 
18673 78 3929 
14897 1 100 
18021 473 23655 
14814 110 5532 
14726 93 4685 
14647 72 3634 
17840 128 6433 
17840 128 6438 
14870 312 15617 
14376 46 2328 
14376 182 9138 
14643 188 9426 
14923 19 998 
15122 100 5025 
17978 46 2337 
14625 12 642 
14625 23 1158 
17975 141 7063 
14562 13 667 
14218 163 8193 
16168 32 1629 
17776 39 1967 
14900 25 1270 
15297 99 4987 
14619 135 6780 
15118 172 8636 
14154 237 11898 
14425 57 2855 
17830 5 270 
14958 31 1596 
15116 304 15221 
15961 2 108 
14174 13 697 
14174 208 10404 
15170 42 2139 
18040 23 1151 
15121 9 488 
14710 28 1413 
14923 41 2095 
15103 15 760 
17975 209 10484 
14394 40 2009 
14870 226 11316 
17082 13 677 
16002 23 1194 
17834 45 2282 
14810 4 208 
14810 20 1007 
14609 303 15171 
14729 94 4732 
14925 276 13816 
17978 111 5565 
14682 68 3410 
14682 68 3438 
18463 199 9961 
14802 71 3572 
14516 125 6275 
14388 94 4748 
15052 3 184 
15133 2 112 
16274 27 1400 
15234 86 4337 
14746 305 15273 
18009 12 608 
14940 273 13654 
14526 136 6808 
14526 136 6814 
17331 5 293 
17331 8 450 
15318 29 1493 
17851 16 841 
15073 67 3376 
15398 81 4097 
15398 242 12122 
16525 119 5985 
14975 12 620 
15222 154 7732 
15222 190 9537 
15409 3 168 
15115 65 3267 
18031 170 8502 
14290 144 7225 
16584 12 636 
15074 35 1767 
14699 3 171 
17972 186 9335 
15222 21 1099 
15222 67 3382 
15222 80 4027 
14828 116 5801 
14935 238 11910 
15122 39 1992 
15122 94 4702 
14269 135 6776 
14124 202 10150 
14559 254 12729 
17972 190 9508 
17972 190 9542 
14553 158 7934 
14553 165 8267 
14637 67 3400 
14396 98 4916 
17448 178 8926 
14707 23 1178 
14639 19 971 
14806 116 5803 
17998 114 5734 
14194 87 4377 
15086 137 6869 
14539 90 4503 
14623 8 433 
14623 50 2512 
17259 16 809 
14761 10 507 
18048 294 14728 
15149 101 5086 
14623 7 353 
14623 87 4385 
14991 9 480 
14763 13 678 
17722 2 102 
17869 6 305 
17998 55 2793 
17998 66 3333 
16028 278 13901 
14884 145 7298 
15128 45 2285 
17876 158 7940 
18048 105 5254 
14347 90 4510 
15106 172 8640 
14379 158 7905 
16285 54 2750 
14993 9 466 
16520 31 1570 
17960 37 1894 
14917 74 3747 
18021 163 8163 
15125 166 8345 
15125 166 8346 
18026 143 7174 
14259 135 6785 
17974 79 3963 
14958 38 1920 
14135 54 2729 
16295 274 13712 
17850 79 3961 
14138 42 2127 
17853 58 2902 
15939 141 7070 
14222 23 1184 
15111 168 8402 
14556 222 11145 
17998 10 535 
17998 10 543 
14927 86 4302 
14488 37 1864 
14259 93 4673 
15291 12 642 
14770 51 2600 
14770 99 4953 
14770 204 10242 
14428 39 1999 
14634 107 5356 
14771 128 6435 
14890 103 5186 
14920 30 1503 
14463 69 3488 
17858 217 10854 
15312 2 121 
18604 218 10906 
14812 111 5595 
17871 90 4511 
15969 343 17157 
14584 17 892 
16476 14 732 
15970 369 18500 
14327 84 4207 
14375 247 12373 
15970 459 22959 
14325 25 1261 
15955 45 2268 
14716 138 6911 
14427 146 7327 
17978 57 2896 
17978 203 10166 
14550 195 9784 
15421 44 2211 
14770 114 5716 
14805 109 5453 
18028 173 8694 
14920 58 2929 
14391 18 932 
14610 66 3340 
18497 2 123 
16283 46 2329 
14553 43 2184 
14884 65 3291 
14884 167 8389 
14149 221 11070 
14234 23 1172 
17853 137 6892 
14870 71 3586 
18574 447 22398 
14358 232 11635 
15103 65 3274 
15343 104 5245 
15343 212 10637 
14935 102 5139 
17783 98 4909 
16067 202 10106 
15222 93 4680 
18048 9 497 
17354 51 2566 
15367 20 1012 
15116 287 14395 
18631 68 3444 
14321 33 1698 
16115 0 5 
15125 79 3964 
14976 89 4485 
18021 578 28903 
17719 91 4565 
17719 120 6027 
17719 125 6251 
16196 113 5697 
14468 97 4865 
15286 164 8234 
15297 242 12107 
16006 115 5790 
16288 25 1258 
14187 8 444 
14801 31 1599 
14153 83 4191 
16232 196 9815 
16232 200 10040 
14401 102 5118 
14812 216 10808 
14907 79 3994 
15976 122 6119 
14418 218 10930 
14805 163 8156 
14233 23 1181 
14455 74 3737 
14455 293 14673 
14300 121 6060 
14388 1 55 
14388 43 2176 
17955 225 11279 
17856 69 3463 
14187 30 1550 
14582 87 4376 
15182 101 5095 
15177 15 763 
16676 254 12729 
18609 208 10403 
17132 521 26094 
15236 74 3718 
15236 91 4580 
17985 200 10008 
17985 200 10017 
15130 6 324 
14743 101 5090 
17853 6 305 
14338 238 11942 
18059 164 8203 
18039 37 1862 
14557 110 5528 
14332 62 3140 
16113 97 4894 
17720 14 749 
17082 33 1658 
18005 96 4820 
14555 2 130 
15013 5 288 
17958 0 4 
14644 262 13111 
17238 24 1206 
18062 15 767 
18062 91 4580 
15106 269 13454 
14991 53 2691 
17871 98 4901 
14539 204 10232 
15172 12 608 
14831 249 12483 
15141 10 507 
15141 42 2104 
14637 186 9332 
15114 38 1942 
15013 28 1424 
14603 24 1246 
18709 127 6391 
14376 125 6258 
14643 223 11188 
17858 265 13277 
14133 27 1365 
14734 184 9221 
15270 46 2346 
14924 156 7803 
15398 131 6582 
15398 237 11856 
15154 182 9106 
14548 65 3265 
15074 95 4786 
14725 29 1472 
16486 61 3082 
18018 55 2778 
14787 46 2309 
15086 53 2673 
17850 17 887 
15097 82 4107 
17869 182 9149 
17871 102 5139 
14390 66 3342 
14390 66 3349 
17840 96 4842 
17840 264 13218 
14710 4 201 
18009 9 490 
15097 214 10724 
14382 23 1171 
18057 162 8110 
17823 98 4941 
15111 269 13454 
15111 269 13496 
17985 217 10854 
17985 344 17225 
14394 21 1098 
14810 0 43 
16295 159 7970 
14295 147 7386 
17787 27 1387 
14805 216 10813 
16173 156 7837 
18021 216 10801 
16513 43 2167 
16513 50 2550 
18031 130 6520 
14372 168 8411 
14784 13 683 
14784 78 3920 
14784 78 3935 
14813 52 2627 
14376 292 14617 
14376 292 14637 
17960 88 4444 
14722 226 11315 
14622 23 1173 
15116 63 3197 
14165 86 4318 
17877 50 2501 
14942 18 947 
14383 24 1217 
15316 193 9675 
15064 12 649 
14281 236 11814 
17986 210 10501 
14721 105 5285 
14149 155 7778 
14743 119 5996 
15147 127 6371 
14218 244 12220 
18479 90 4502 
