Run Subrun Event
18024 265 13251 
18024 265 13273 
18024 301 15082 
17722 33 1694 
17240 19 978 
17240 250 12504 
14191 200 10019 
14191 212 10650 
17080 58 2905 
17080 58 2929 
17080 137 6893 
16947 274 13702 
14806 36 1826 
14940 52 2634 
17383 91 4582 
17195 58 2927 
15930 480 24027 
15946 454 22735 
17861 204 10249 
16448 53 2678 
16448 70 3541 
16008 324 16211 
18923 628 31421 
17978 364 18206 
14542 10 524 
16017 15 777 
17237 116 5810 
17237 367 18392 
14707 23 1178 
15439 59 2966 
17239 156 7820 
17830 5 270 
14338 238 11942 
17459 46 2339 
16405 29 1499 
16147 155 7797 
17239 48 2425 
17205 168 8429 
14968 10 513 
14968 60 3017 
14968 88 4403 
15484 98 4917 
17322 56 2848 
15471 61 3096 
15790 5 264 
15489 198 9921 
15910 248 12433 
16836 113 5656 
16836 113 5693 
14427 45 2272 
14376 46 2328 
14376 182 9138 
17974 149 7479 
18574 231 11573 
15225 15 760 
15225 36 1830 
15225 36 1841 
15988 85 4298 
16313 68 3424 
16313 134 6737 
17249 58 2911 
17249 328 16406 
15893 105 5283 
14269 135 6776 
17055 46 2301 
17055 101 5085 
14993 9 466 
17004 21 1095 
15805 42 2136 
16919 4 214 
18007 113 5668 
18007 113 5699 
18731 24 1234 
16746 48 2420 
17517 173 8661 
17985 367 18380 
17493 83 4177 
14806 116 5803 
14625 12 642 
15118 47 2359 
17138 53 2675 
17683 181 9079 
18040 23 1151 
14970 173 8669 
18631 277 13880 
15915 104 5237 
15915 109 5466 
14911 58 2915 
17312 294 14728 
16823 79 3978 
14958 38 1920 
17530 31 1559 
17171 26 1316 
17171 43 2171 
16322 18 912 
15701 113 5687 
15970 459 22959 
18228 154 7724 
18228 192 9610 
15343 250 12504 
15146 88 4439 
16451 14 740 
17055 175 8794 
14793 109 5494 
15870 63 3184 
16584 12 636 
18701 87 4358 
15160 253 12678 
15467 9 476 
16214 77 3872 
17326 66 3311 
18574 66 3321 
15286 242 12148 
15800 210 10519 
18714 154 7722 
16073 215 10781 
15458 135 6763 
15762 318 15909 
14548 91 4591 
16962 317 15864 
16962 317 15882 
16742 53 2700 
15966 359 17987 
17251 140 7038 
17251 193 9655 
18497 357 17891 
17849 213 10675 
14603 24 1246 
17307 5 268 
17307 108 5438 
17602 2 133 
18511 87 4362 
16919 512 25649 
18010 58 2929 
17692 161 8095 
17307 76 3814 
18005 165 8258 
14233 23 1181 
15428 55 2771 
14425 165 8260 
17152 133 6670 
16148 178 8941 
14194 87 4377 
18228 136 6836 
16225 40 2012 
16225 40 2022 
15473 17 875 
15886 9 453 
17448 178 8926 
14543 18 911 
17260 14 740 
18653 296 14820 
15677 321 16057 
18034 91 4553 
16169 60 3048 
15097 82 4107 
17726 93 4689 
15792 202 10150 
16734 71 3587 
14553 43 2184 
17855 100 5037 
16243 189 9482 
16352 48 2429 
15013 35 1752 
15873 145 7272 
18741 33 1686 
18269 94 4712 
15350 40 2029 
15350 100 5020 
15436 364 18237 
17696 174 8719 
18032 96 4839 
18701 142 7130 
18032 43 2161 
16286 538 26944 
15489 109 5498 
16102 50 2532 
18929 137 6887 
14802 71 3572 
15913 26 1334 
14125 4 220 
14125 38 1916 
14549 110 5523 
14549 181 9058 
17082 33 1658 
14427 228 11402 
14427 228 11433 
17664 79 3994 
15529 228 11433 
15529 37 1875 
18044 68 3436 
15603 82 4127 
18709 32 1642 
14218 163 8193 
18903 381 19100 
15701 109 5499 
17448 195 9756 
15595 11 593 
17415 275 13752 
16874 2 105 
16874 71 3568 
15473 221 11072 
16052 430 21504 
14516 67 3374 
14822 44 2221 
17573 130 6545 
17620 247 12375 
18743 248 12408 
16689 53 2662 
16947 297 14863 
17692 106 5333 
18865 60 3033 
18010 153 7659 
17087 368 18411 
15114 12 603 
17043 77 3877 
