Run Subrun Event
17630 131 6592 
14124 233 11670 
17601 14 738 
17355 89 4478 
14222 12 641 
18920 12 605 
14784 45 2282 
18910 112 5632 
18796 13 663 
18796 27 1390 
18514 439 21986 
18492 330 16514 
15228 115 5792 
15369 253 12676 
15234 14 738 
16935 403 20162 
17497 31 1594 
17341 123 6170 
17594 14 726 
18497 357 17858 
18497 357 17882 
18497 357 17888 
18731 61 3097 
14722 213 10695 
14558 105 5252 
14143 184 9222 
17152 13 688 
16022 446 22342 
18865 108 5404 
15117 41 2054 
17955 43 2189 
16815 31 1590 
14227 110 5504 
18663 41 2053 
14587 112 5630 
15511 41 2085 
16469 14 732 
17240 54 2720 
15339 222 11138 
15296 177 8867 
18795 55 2774 
14313 294 14734 
14203 15 773 
14203 32 1628 
17281 31 1577 
17034 153 7668 
14782 35 1776 
15368 102 5147 
14157 14 726 
17469 103 5163 
18574 79 3976 
16225 20 1015 
18712 342 17123 
17686 228 11413 
15382 123 6193 
16028 459 22987 
17240 185 9289 
16473 77 3875 
15016 44 2248 
17383 499 24955 
17383 522 26116 
15767 9 489 
14673 15 763 
17407 54 2748 
17356 189 9467 
15921 67 3375 
17478 20 1006 
18021 189 9489 
17645 19 973 
18794 59 2978 
17161 6 301 
17135 55 2771 
17671 267 13367 
15348 94 4709 
17856 19 962 
16172 448 22448 
15422 81 4064 
15902 162 8116 
16220 91 4585 
15160 171 8586 
14409 54 2715 
18011 0 15 
16853 40 2032 
14152 52 2646 
14260 16 829 
15274 89 4480 
17661 19 974 
17661 19 983 
17661 33 1653 
17661 85 4280 
17681 17 880 
15432 26 1350 
17245 65 3293 
18021 681 34084 
14187 122 6116 
18794 156 7810 
14580 93 4672 
17987 188 9404 
14557 47 2372 
16071 111 5566 
17985 285 14283 
17732 2 122 
17732 9 489 
14559 281 14077 
18031 305 15266 
17406 71 3587 
16059 130 6531 
14887 50 2550 
14590 10 511 
14590 39 1996 
18219 210 10538 
16573 84 4222 
14537 96 4827 
17726 31 1588 
18574 305 15296 
15921 8 444 
15921 53 2673 
15921 141 7060 
17621 180 9017 
17193 16 820 
16312 175 8792 
14750 24 1227 
14750 35 1770 
18750 12 602 
17956 306 15306 
18527 677 33875 
18862 107 5358 
16877 73 3656 
15315 75 3791 
18690 113 5694 
15713 27 1365 
14117 11 572 
18527 474 23719 
15116 58 2905 
14427 139 6981 
15492 56 2819 
14427 87 4372 
14427 253 12673 
14516 87 4372 
15880 3 178 
14347 79 3973 
17139 31 1596 
15870 92 4650 
18265 31 1561 
18753 76 3822 
18692 431 21592 
15698 5 251 
18913 9 457 
16169 169 8461 
15309 25 1274 
15309 38 1942 
14286 7 371 
17075 143 7152 
15897 43 2186 
17531 35 1754 
16137 27 1354 
17965 223 11160 
18926 116 5810 
17112 4 217 
14277 328 16411 
17206 145 7296 
17206 350 17536 
18574 285 14280 
14558 260 13039 
17122 15 776 
15484 239 11973 
17671 141 7089 
16744 101 5100 
18760 203 10159 
18010 216 10826 
14516 114 5713 
14274 64 3204 
16281 23 1158 
15457 43 2195 
16313 5 276 
15851 7 355 
14469 58 2927 
14469 127 6399 
15486 215 10789 
18027 3 192 
18232 28 1416 
15246 74 3709 
17517 70 3530 
17488 46 2326 
14897 40 2039 
14831 56 2816 
16489 118 5937 
17849 237 11862 
15909 55 2796 
17371 380 19044 
17029 155 7766 
18951 322 16102 
15983 287 14386 
15983 373 18690 
16041 157 7866 
17371 70 3503 
17358 58 2901 
14556 36 1813 
16379 239 11986 
14956 237 11879 
17956 256 12811 
14431 71 3569 
14174 177 8858 
15446 31 1575 
18062 70 3524 
17131 228 11426 
15634 144 7210 
16094 237 11894 
17191 15 779 
15591 112 5611 
15591 201 10089 
14148 29 1458 
14148 168 8425 
14148 188 9412 
14942 46 2326 
15596 10 545 
15079 61 3090 
15892 9 500 
14427 266 13343 
18865 39 1969 
17311 118 5917 
15486 173 8682 
18665 406 20349 
17994 13 676 
14729 73 3664 
17693 14 736 
18900 91 4564 
15916 322 16140 
17973 37 1868 
14438 173 8652 
18282 58 2923 
17835 236 11806 
18779 185 9259 
17367 140 7023 
17208 73 3682 
17851 145 7289 
14428 119 5999 
14610 19 958 
15783 280 14004 
15783 288 14443 
17087 106 5306 
18527 20 1023 
15783 405 20257 
16874 355 17784 
14893 232 11624 
18874 83 4186 
18678 357 17890 
16878 160 8049 
15917 534 26705 
16479 11 551 
14801 158 7944 
14637 102 5103 
16013 174 8746 
17686 308 15427 
17692 181 9091 
15238 132 6631 
14463 217 10895 
18717 164 8230 
15713 110 5541 
14736 207 10357 
16043 55 2755 
16199 74 3730 
17638 39 1951 
18685 327 16396 
15946 296 14829 
17112 119 5953 
17637 11 552 
16335 34 1725 
17322 13 694 
18923 494 24712 
18699 179 8952 
16292 7 376 
16292 22 1142 
17341 34 1740 
17341 66 3310 
17757 18 942 
17333 31 1572 
17199 144 7220 
14806 96 4841 
16051 283 14161 
17366 28 1448 
17257 46 2346 
14669 16 832 
14139 266 13345 
15416 143 7173 
